gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3399068297	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/99539339	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.102223	-80.219327	7.0						2021-10-27T09:07:32	27	10	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	99539339		p1curranc	2021-10-27T13:08:54	CC_BY_NC_4_0	p1curranc	p1curranc			2026-04-18T10:23:56.437Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3399036381	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/99630164	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.101229	-80.219231	24.0						2021-10-28T10:50:49	28	10	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	99630164		p6torresk	2021-10-28T14:52:45	CC_BY_NC_4_0	p6torresk	p6torresk			2026-04-18T08:42:37.889Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3399015220	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/99471621	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.181825	-80.126096							2021-10-26T13:13:05	26	10	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	99471621		Luiz Puodzius	2021-10-26T17:19:28	CC0_1_0	Luiz Puodzius	Luiz Puodzius			2026-04-18T08:42:36.072Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3399011329	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/99539658	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.10224	-80.219312	5.0						2021-10-27T09:11:39	27	10	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	99539658		p1_lynn_j	2021-10-27T13:14:06	CC_BY_NC_4_0	p1_lynn_j	p1_lynn_j			2026-04-18T07:09:52.457Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3398989362	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/99630214	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.101775	-80.219252	6.0						2021-10-28T10:40:48Z	28	10	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	99630214		Kaitlin Roberts	2021-10-28T14:59:28	CC_BY_NC_4_0	Kaitlin Roberts	Kaitlin Roberts			2026-04-18T08:42:40.170Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3398987375	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/99553381	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.101778	-80.21972	4.0						2021-10-27T12:36:55	27	10	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	99553381		p3ruballosk	2021-10-27T16:38:28	CC_BY_NC_4_0	p3ruballosk	p3ruballosk			2026-04-18T07:09:47.724Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3398925506	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/98792011	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.99049	-80.215742	15.0						2021-10-18T11:07	18	10	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	98792011		Ray G. Cama	2021-10-20T16:34:26	CC_BY_NC_4_0	charlesavenengo	charlesavenengo			2026-04-18T08:42:26.588Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3398882945	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/99150397	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Agapostemon	Agapostemon splendens		SPECIES	Agapostemon splendens (Lepeletier, 1841)	Agapostemon splendens		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.31235	-80.155548	4.0						2021-10-23T16:34	23	10	2021	5042888	5042888	HUMAN_OBSERVATION	iNaturalist	Observations	99150397		Josiah Londerée	2021-10-23T23:47:27	CC_BY_4_0	Josiah Londerée	Josiah Londerée			2026-04-18T07:09:42.999Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3398868333	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/99562679	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.10166	-80.219624	9.0						2021-10-27T14:26:42	27	10	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	99562679		Brice C.	2021-10-27T18:47:59	CC_BY_NC_4_0	p4scudierog	p4scudierog			2026-04-18T10:23:57.150Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3398855377	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/99629356	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.10167	-80.219192	4.0						2021-10-28T10:39:40	28	10	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	99629356		p6kapitd	2021-10-28T14:40:49	CC_BY_NC_4_0	p6kapitd	p6kapitd			2026-04-18T08:42:38.944Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3398828394	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/99631244	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.103725	-80.220009	74.0						2021-10-28T10:38:08	28	10	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	99631244		Jorge Mérida	2021-10-28T16:20:53	CC_BY_NC_4_0	p6mallysettym	p6mallysettym			2026-04-18T10:23:56.642Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3398819384	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/99630746	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.102245	-80.219292	5.0						2021-10-28T10:35:22	28	10	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	99630746		p6marcelusd	2021-10-28T15:01:09	CC_BY_NC_4_0	p6marcelusd	p6marcelusd			2026-04-18T07:09:49.160Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3398813852	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/99106833	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.165111	-80.236267	3.0						2021-10-23T11:52:07	23	10	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	99106833		Jorge Mérida	2021-10-23T17:39:23	CC_BY_NC_4_0	Yohei	Yohei			2026-04-18T08:42:31.265Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3398794308	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/99553066	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.102189	-80.219812	4.0						2021-10-27T12:30:10	27	10	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	99553066		Trevor Sless	2021-10-27T17:06:40	CC_BY_NC_4_0	lucaig_	lucaig_			2026-04-18T08:42:38.092Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3398786296	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/99539190	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.102221	-80.219314	4.0						2021-10-27T09:05:06	27	10	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	99539190		nina fogel	2021-10-27T16:08:58	CC_BY_NC_4_0	p1brownk	p1brownk			2026-04-18T08:42:36.206Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3391396682	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/97598006	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictus	Halictus poeyi		SPECIES	Halictus poeyi Lepeletier, 1841	Halictus poeyi		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.157647	-80.304421	29891.0						2021-10-08T17:34:23	8	10	2021	1353384	1353384	HUMAN_OBSERVATION	iNaturalist	Observations	97598006		Jade Fortnash	2021-10-08T23:53:21	CC0_1_0	Jade Fortnash	Jade Fortnash			2026-04-18T08:42:12.735Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3391330839	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/97724317	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Euglossa	Euglossa dilemma		SPECIES	Euglossa dilemma Bembé & Eltz, 2011	Euglossa dilemma		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.14095	-80.103278	4.0						2021-10-08T11:21:25	8	10	2021	9167800	9167800	HUMAN_OBSERVATION	iNaturalist	Observations	97724317		Jorge Mérida	2021-10-10T04:13:27	CC_BY_NC_4_0	Ryan W	Ryan W			2026-04-18T07:09:17.856Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3385109839	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/94760667	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.279037	-80.106394	151.0						2021-09-13T17:43:52	13	9	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	94760667		Jorge Mérida	2021-09-13T22:43:29	CC_BY_NC_4_0	delphinium23	delphinium23			2026-04-18T10:22:59.476Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3385079432	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/95322104	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.308603	-80.156383	1545.0						2021-09-18T17:47	18	9	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	95322104		Eridan Xharahi	2021-09-18T21:48:36	CC_BY_4_0	Eridan Xharahi	Eridan Xharahi			2026-04-18T07:08:45.392Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3384938615	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/94520677	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.07424	-80.313332	208.0						2019-12-15	15	12	2019	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	94520677		Noam Markus	2021-09-12T01:13:50	CC_BY_NC_4_0	Noam Markus	Noam Markus			2026-04-18T08:41:09.783Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3384854364	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/96248940	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.121943	-80.14283	65.0						2021-09-26T12:59:42	26	9	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	96248940		floridamatt	2021-09-26T16:59:52	CC_BY_NC_4_0	floridamatt	floridamatt			2026-04-18T07:09:00.908Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3384851390	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/95261806	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.134468	-80.322025	5.0						2021-09-18T09:55:58	18	9	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	95261806		sdamon12	2021-09-18T13:56:50	CC_BY_NC_4_0	sdamon12	sdamon12			2026-04-18T07:08:40.128Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3384786900	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/96781797	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictus	Halictus poeyi		SPECIES	Halictus poeyi Lepeletier, 1841	Halictus poeyi		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.306014	-80.212554	4.0						2021-10-01T08:11	1	10	2021	1353384	1353384	HUMAN_OBSERVATION	iNaturalist	Observations	96781797		Josiah Londerée	2021-10-01T13:52:46	CC_BY_4_0	Josiah Londerée	Josiah Londerée			2026-04-18T10:23:22.556Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3384767701	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/94633287	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Agapostemon	Agapostemon splendens		SPECIES	Agapostemon splendens (Lepeletier, 1841)	Agapostemon splendens		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.306023	-80.212559	2.0						2021-09-12T16:01	12	9	2021	5042888	5042888	HUMAN_OBSERVATION	iNaturalist	Observations	94633287		Josiah Londerée	2021-09-12T21:20:01	CC_BY_4_0	Josiah Londerée	Josiah Londerée			2026-04-18T07:16:38.439Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3384754607	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/95487269	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.132579	-80.321065	106.0						2021-09-18T10:11	18	9	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	95487269		Jade Fortnash	2021-09-20T01:30:31	CC0_1_0	Jade Fortnash	Jade Fortnash			2026-04-18T10:23:08.013Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3384742226	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/97018854	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.11681	-80.179073	9.0						2021-10-03T10:40:25	3	10	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	97018854		Joe MDO	2021-10-08T17:51:06	CC_BY_NC_4_0	trinity_h	trinity_h			2026-04-18T10:23:25.810Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3384719560	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/95400488	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.133209	-80.320991	83.0						2021-09-18T09:46Z	18	9	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	95400488		juniem	2021-09-19T14:38:08	CC0_1_0	juniem	juniem			2026-04-18T10:23:09.412Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3384647984	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/90835312	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Augochlora	Augochlora pura		SPECIES	Augochlora pura (Say, 1837)	Augochlora pura		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.073416	-80.323226	8.0						2021-08-11T11:21	11	8	2021	1352791	1352791	HUMAN_OBSERVATION	iNaturalist	Observations	90835312		David Torres	2021-08-11T23:55:56	CC_BY_NC_4_0	David Torres	David Torres			2026-04-18T07:07:20.315Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3384474775	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/82337291	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Euglossa	Euglossa dilemma		SPECIES	Euglossa dilemma Bembé & Eltz, 2011	Euglossa dilemma		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.224164	-80.188947	332.0						2021-06-09T09:15:11	9	6	2021	9167800	9167800	HUMAN_OBSERVATION	iNaturalist	Observations	82337291		John S. Ascher	2021-06-22T11:55:51	CC_BY_NC_4_0	milevargas24	milevargas24			2026-04-18T08:36:49.178Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3384457370	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/25262413	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Agapostemon	Agapostemon splendens		SPECIES	Agapostemon splendens (Lepeletier, 1841)	Agapostemon splendens		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.291274	-80.14839	65.0						2019-05-17T10:39:51	17	5	2019	5042888	5042888	HUMAN_OBSERVATION	iNaturalist	Observations	25262413		Sandra H Statner	2019-05-17T14:44:10	CC_BY_4_0	Sandra H Statner	Sandra H Statner			2026-04-18T10:09:04.997Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3384329463	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/95322095	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Euglossa	Euglossa dilemma		SPECIES	Euglossa dilemma Bembé & Eltz, 2011	Euglossa dilemma		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.308603	-80.156383	1545.0						2021-09-18T17:47	18	9	2021	9167800	9167800	HUMAN_OBSERVATION	iNaturalist	Observations	95322095		Eridan Xharahi	2021-09-18T21:48:33	CC_BY_4_0	Eridan Xharahi	Eridan Xharahi			2026-04-18T08:41:25.901Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3384143912	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/96841784	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.02722	-80.179588	5.0						2019-04-06T18:10:27	6	4	2019	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	96841784		viranda	2021-10-02T00:18:03	CC_BY_NC_4_0	viranda	viranda			2026-04-18T07:09:05.200Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3383996326	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/94238311	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Agapostemon	Agapostemon splendens		SPECIES	Agapostemon splendens (Lepeletier, 1841)	Agapostemon splendens		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.084951	-80.280365	65.0						2021-09-09T14:12:55	9	9	2021	5042888	5042888	HUMAN_OBSERVATION	iNaturalist	Observations	94238311		olivertree	2021-09-09T18:13:33	CC_BY_NC_4_0	olivertree	olivertree			2026-04-18T08:41:05.165Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3383986223	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/95085150	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictus	Halictus poeyi		SPECIES	Halictus poeyi Lepeletier, 1841	Halictus poeyi		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.306036	-80.212511	2.0						2021-09-16T09:20	16	9	2021	1353384	1353384	HUMAN_OBSERVATION	iNaturalist	Observations	95085150		Josiah Londerée	2021-09-16T22:17:34	CC_BY_4_0	Josiah Londerée	Josiah Londerée			2026-04-18T08:41:20.674Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3355809309	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/93062676	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.305993	-80.212549	4.0						2021-08-26T13:45	26	8	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	93062676		Josiah Londerée	2021-08-30T18:06:42	CC_BY_4_0	Josiah Londerée	Josiah Londerée			2026-04-18T10:22:39.247Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3355651872	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/93617287	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.03757	-80.119984	8.0						2021-08-29T23:20	29	8	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	93617287		Jorge Mérida	2021-09-04T19:37:00	CC_BY_NC_4_0	Lucas Pittman	Lucas Pittman			2026-04-18T08:51:28.320Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3355432913	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/92714434	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.120916	-80.140709	65.0						2021-08-27T17:31:16	27	8	2021	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	92714434		floridamatt	2021-08-27T21:31:42	CC_BY_NC_4_0	floridamatt	floridamatt			2026-04-18T07:07:57.066Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
